,userId,movieId,rating,timestamp,predictedRating,s1,s2,s3,s4,s5,s6,s7,s8,q,s_ser_rel,s_ser_find,s_ser_imp,s_ser_rec,m_ser_rel,m_ser_find,m_ser_imp,m_ser_rec,gpt-rating
1620,116123,148881,3.5,1487312861000,4.231766,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3,False,True,True,False,False,False,False,False,4.0
1621,116123,113705,3.5,1486524342000,3.9169931,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5,False,False,False,False,False,False,False,False,4.0
1622,116123,87304,3.5,1486527189000,4.0334783,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1623,116123,87197,3.5,1487243931000,3.7665167,1.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.0
1624,119327,1136,4.5,1488112251000,3.8498714,1.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0,2,False,False,False,False,False,False,False,False,4.2
1625,119327,293,3.5,1487413414000,4.115902,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1626,119327,106100,4.0,1488112322000,3.875995,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.5
1627,119327,110669,4.0,1488717583000,4.0690017,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,2,False,True,True,False,False,True,True,False,2.5
1628,119327,7438,4.0,1487413921000,4.0559006,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,4.0
1629,145764,4080,4.5,1488578446000,3.9291549,2.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1630,145764,129428,4.0,1486158373000,4.1063547,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1631,145764,75335,4.0,1491781851000,4.18356,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,1,False,False,False,False,False,False,False,False,4.5
1632,145764,96567,4.0,1487886405000,3.9633338,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,2,False,False,False,False,False,False,False,False,3.0
1633,145764,4359,5.0,1484517786000,4.4456525,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1634,124902,167732,4.0,1486892556000,2.887747,2.0,,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1635,145687,111813,3.5,1485950609000,4.3627853,,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3,False,False,False,False,True,False,True,False,4.0
1636,145687,90292,3.5,1491474116000,2.6667182,1.0,1.0,5.0,1.0,2.0,5.0,5.0,3.0,2,False,False,False,False,False,False,False,False,3.5
1637,145687,170725,4.0,1491486691000,2.6541698,1.0,1.0,4.0,1.0,2.0,5.0,5.0,3.0,1,False,False,False,False,False,False,False,False,4.5
1638,145687,1227,3.5,1484667220000,3.2868638,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1639,145687,116138,4.0,1486902234000,3.0419853,4.0,4.0,5.0,3.0,2.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1640,181079,2579,3.5,1483737463000,3.1766665,,,3.0,4.0,3.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1641,181079,163985,3.5,1483403820000,3.0438972,1.0,,4.0,2.0,2.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1642,181079,161127,3.5,1483658007000,3.0468993,1.0,,4.0,2.0,1.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1643,181079,99145,3.5,1488923872000,3.458988,1.0,,4.0,3.0,3.0,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1644,181079,164909,4.5,1495753958000,3.641506,1.0,,3.0,4.0,5.0,5.0,5.0,4.0,2,False,False,False,False,False,False,False,False,3.5
1645,119330,162602,4.0,1487243610000,3.6950855,1.0,1.0,4.0,4.0,2.0,2.0,5.0,4.0,3,False,False,False,False,False,False,False,False,3.0
1646,204104,164949,3.5,1490805517000,3.5857952,1.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,3,False,False,False,False,False,False,False,False,3.0
1647,204104,96829,4.0,1490806372000,3.948178,1.0,2.0,5.0,1.0,2.0,1.0,5.0,3.0,5,False,False,False,False,False,False,False,False,3.5
1648,204104,162414,4.0,1490805711000,3.7286146,1.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.5
1649,204104,7757,3.5,1490805361000,3.435252,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1650,204104,83132,3.5,1490805670000,3.725715,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2,False,False,False,False,False,False,False,False,3.0
1651,184692,166528,3.5,1489065501000,3.5904872,1.0,,4.0,1.0,1.0,1.0,5.0,1.0,2,False,False,False,False,False,False,False,False,3.0
1652,184692,140247,4.5,1489066024000,3.6207728,1.0,,2.0,5.0,4.0,5.0,5.0,2.0,2,False,False,False,False,False,False,False,False,4.0
1653,184692,1272,3.5,1484155226000,4.46186,1.0,,4.0,2.0,1.0,3.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.0
1654,184692,1260,3.5,1487338898000,4.262385,2.0,,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1655,184692,161582,4.0,1489065422000,4.1375647,1.0,,4.0,2.0,3.0,1.0,4.0,1.0,2,False,False,False,False,False,False,False,False,3.5
1656,129425,5600,3.5,1489640078000,3.5631976,2.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,5,False,False,False,False,False,False,False,False,3.0
1657,129425,26593,3.5,1488040466000,2.9722576,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1658,129425,136339,3.5,1490565711000,3.1741261,1.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,5,False,False,False,False,False,False,False,False,4.0
1659,129425,7192,3.5,1488820415000,3.179625,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1660,129425,7019,4.0,1490375395000,2.9290755,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,6,False,False,False,False,False,False,False,False,3.5
1661,106993,147410,4.0,1486212063000,3.7913702,,,4.0,4.0,3.0,3.0,4.0,3.0,4,False,False,False,False,False,False,False,False,4.5
1662,106993,116951,4.0,1486211893000,3.8771572,1.0,1.0,,,3.0,,4.0,,5,False,False,False,False,False,False,False,False,4.5
1663,106993,151317,3.5,1485009710000,3.0200367,1.0,3.0,4.0,4.0,3.0,3.0,4.0,,3,False,False,False,False,False,False,False,False,3.0
1664,106993,81020,4.0,1490192805000,3.3961146,1.0,1.0,3.0,3.0,3.0,2.0,5.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1665,192643,148881,3.5,1490439471000,4.723797,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2,False,True,True,True,False,True,True,True,3.5
1666,192643,166705,4.0,1485711208000,4.172817,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1667,192643,143367,4.0,1491123186000,3.8886924,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1668,192643,155659,4.0,1490380924000,3.9065046,1.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,2,False,False,False,False,False,False,False,False,3.5
1669,192643,159849,4.5,1490466556000,4.075821,1.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1670,101579,3409,4.5,1488715809000,2.9652328,1.0,,2.0,3.0,5.0,2.0,5.0,1.0,6,False,False,False,False,False,False,False,False,4.5
1671,101579,1747,3.5,1488716074000,4.3973203,1.0,,2.0,5.0,4.0,3.0,3.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1672,101579,159817,5.0,1488715789000,4.325445,1.0,,4.0,1.0,4.0,5.0,4.0,1.0,5,False,False,False,False,False,False,False,False,3.5
1673,101579,35836,4.0,1487515222000,3.4062138,1.0,,4.0,1.0,1.0,3.0,3.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1674,101579,2671,4.0,1488716024000,2.8534837,1.0,,4.0,1.0,1.0,2.0,4.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1675,110296,159415,5.0,1485028536000,3.5303802,2.0,1.0,3.0,4.0,3.0,,4.0,3.0,3,False,False,False,False,False,False,False,False,5.0
1676,110296,110102,3.5,1488644123000,3.884253,1.0,,,,,,,,5,False,False,False,False,False,False,False,False,4.5
1677,110296,106920,4.5,1488644051000,4.0274506,1.0,4.0,4.0,2.0,1.0,1.0,5.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1678,110296,158238,4.0,1512317798000,3.7003286,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1679,110296,164909,4.5,1488643821000,4.00047,1.0,1.0,4.0,1.0,3.0,,5.0,2.0,2,False,False,False,False,False,False,False,False,4.5
1680,109441,111921,4.0,1486083153000,2.546505,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5,False,False,False,False,False,False,False,False,3.5
1681,109441,145,4.0,1485412908000,4.2853603,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,7,False,False,False,False,False,False,False,False,3.5
1682,109441,5574,4.0,1485412898000,4.224607,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,7,False,False,False,False,False,False,False,False,4.5
1683,109441,4701,4.0,1485412909000,4.316452,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,7,False,False,False,False,False,False,False,False,4.0
1684,109441,148671,4.0,1486083134000,4.1576667,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5,False,False,False,False,False,False,False,False,2.5
1685,143697,74948,4.0,1485558001000,3.5779853,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,7,False,False,False,False,False,False,False,False,4.0
1686,143697,138212,4.0,1485899667000,3.1820173,4.0,,4.0,4.0,1.0,2.0,5.0,2.0,2,False,True,False,False,False,False,False,False,3.0
1687,143697,165353,3.5,1486251021000,3.281721,1.0,,4.0,2.0,2.0,2.0,5.0,2.0,2,False,False,False,False,False,False,False,False,4.0
1688,143697,166558,3.5,1485557566000,3.275451,1.0,,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1689,143697,47999,4.0,1485558009000,3.8339067,1.0,,4.0,4.0,5.0,,4.0,3.0,7,False,False,False,False,False,False,False,False,4.0
1690,201025,34532,4.5,1489340440000,5.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,6,False,False,False,False,False,False,False,False,4.0
1691,201025,74228,5.0,1489339307000,3.8484545,,3.0,4.0,3.0,1.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1692,201025,165551,4.0,1489339514000,4.1197557,1.0,1.0,4.0,4.0,2.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1693,201025,110591,4.5,1489340438000,5.0,,2.0,4.0,3.0,2.0,2.0,5.0,2.0,5,False,False,False,False,False,False,False,False,2.5
1694,201025,6639,5.0,1489340062000,4.168063,1.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,6,False,False,False,False,False,False,False,False,4.0
1695,150524,168072,3.5,1484493168000,3.3985314,5.0,,3.0,5.0,4.0,3.0,4.0,3.0,3,True,True,True,False,False,False,False,False,3.5
1696,150524,169784,3.5,1488742868000,3.372266,5.0,,3.0,5.0,4.0,3.0,4.0,2.0,2,True,True,True,False,False,False,False,False,3.0
1697,150524,169912,3.5,1489146223000,3.3729339,1.0,,4.0,3.0,1.0,4.0,4.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1698,150524,68522,3.5,1489957179000,3.7120316,2.0,,3.0,3.0,4.0,3.0,3.0,4.0,2,False,False,False,False,False,False,False,False,3.5
1699,150524,170217,4.0,1490029691000,3.3718328,1.0,,4.0,2.0,2.0,2.0,5.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1700,201027,71520,4.0,1489339385000,3.8568356,1.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1701,201027,166643,4.0,1489339510000,4.190461,1.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2,False,False,False,False,False,False,True,False,3.5
1702,201027,71156,4.5,1489339314000,3.8787959,1.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1703,201027,33646,3.5,1489341434000,3.3750148,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,6,False,False,False,False,False,False,False,False,4.0
1704,201027,54190,4.0,1489341417000,3.777767,1.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,6,False,False,False,False,False,False,False,False,4.5
1705,146288,148626,3.5,1485704779000,3.7722096,1.0,,4.0,1.0,3.0,,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1706,146288,130576,4.0,1485565380000,3.4396248,1.0,,4.0,2.0,2.0,,5.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1707,146288,163094,4.0,1485704689000,3.4384825,1.0,,4.0,2.0,3.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,2.0
1708,146288,140110,4.0,1485704771000,3.3887513,1.0,,4.0,1.0,3.0,,4.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1709,146288,161966,4.0,1485704607000,3.8122668,1.0,,3.0,1.0,2.0,,4.0,2.0,2,False,False,False,False,False,False,False,False,3.5
1710,113673,7185,3.5,1489524451000,3.5806313,1.0,1.0,4.0,3.0,1.0,2.0,5.0,1.0,5,False,False,False,False,False,False,False,False,3.5
1711,113673,6391,3.5,1489938430000,3.6297753,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,6,False,False,False,False,False,False,False,False,3.5
1712,113673,49402,4.0,1489427308000,3.5117939,,,4.0,3.0,1.0,,5.0,2.0,4,False,False,False,False,False,False,False,False,4.5
1713,113673,141177,3.5,1489938728000,3.4525251,1.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,6,False,False,False,False,False,False,False,False,3.0
1714,113673,151679,3.5,1489427747000,3.536464,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4,False,False,False,False,False,False,False,False,3.0
1715,188234,168434,4.5,1485316323000,3.696394,1.0,,4.0,1.0,3.0,2.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1716,188234,7762,5.0,1485860445000,4.070966,1.0,,4.0,2.0,2.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1717,188234,166528,4.5,1513486270000,3.6380627,1.0,,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1718,188234,89753,3.5,1485586782000,3.7862003,1.0,,4.0,2.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1719,188234,128520,4.0,1484918999000,3.5060818,1.0,,3.0,2.0,4.0,4.0,4.0,3.0,4,False,False,False,False,False,False,False,False,4.5
1720,127845,2048,3.5,1486817056000,3.582867,1.0,,,4.0,3.0,,5.0,,6,False,False,False,False,False,False,False,False,3.5
1721,127845,151605,3.5,1486338299000,3.1656008,2.0,,5.0,3.0,3.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1722,127845,2089,4.0,1486816934000,2.844238,1.0,,5.0,4.0,4.0,,5.0,,6,False,False,False,False,False,False,False,False,2.5
1723,127845,2142,4.0,1486816922000,2.8786368,1.0,,,5.0,4.0,,5.0,,6,False,False,False,False,False,False,False,False,3.0
1724,127845,239,3.5,1486817052000,3.211076,1.0,,1.0,4.0,4.0,4.0,5.0,4.0,6,False,False,False,False,False,False,False,False,3.5
1725,113679,163971,4.5,1485637592000,3.5015762,1.0,1.0,5.0,4.0,1.0,4.0,5.0,2.0,3,False,False,False,False,False,False,False,False,3.5
1726,113679,150657,3.5,1485860141000,3.7288237,1.0,1.0,3.0,5.0,4.0,4.0,3.0,2.0,3,False,False,False,False,False,False,False,False,2.5
1727,113679,114329,3.5,1485439088000,3.7135928,1.0,1.0,3.0,5.0,3.0,5.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1728,113679,114248,3.5,1485518334000,2.9604511,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1729,113679,109853,3.5,1488728125000,2.552274,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1730,120174,74624,3.5,1487518037000,3.475454,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,6,False,False,False,False,False,False,False,False,3.5
1731,120174,166643,4.0,1487517690000,3.9240801,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2,False,False,False,False,False,False,False,False,3.0
1732,120174,112804,3.5,1487420255000,3.8234425,1.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,5,False,False,False,False,False,False,False,False,3.0
1733,120174,165551,3.5,1487517655000,3.6729748,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3,False,True,False,False,False,True,False,False,3.5
1734,120174,126430,3.5,1487419853000,4.0716596,1.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1735,149815,167570,5.0,1484941057000,3.4459076,1.0,,3.0,4.0,4.0,4.0,5.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1736,149815,2161,4.0,1484941475000,3.2831886,1.0,,2.0,2.0,3.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,1.5
1737,149815,164179,4.0,1487805459000,3.993093,1.0,,4.0,2.0,3.0,3.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1738,149815,40697,5.0,1488200926000,3.7422333,1.0,,3.0,2.0,3.0,3.0,5.0,2.0,6,False,False,False,False,False,False,False,False,4.5
1739,149815,122922,4.0,1484941482000,3.758826,1.0,,4.0,1.0,2.0,2.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.5
1740,145613,99728,3.5,1487795637000,3.1626942,,,4.0,3.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1741,145613,166528,4.0,1484692931000,3.848388,1.0,,5.0,1.0,1.0,1.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1742,145613,128360,4.0,1487528571000,3.8011985,1.0,,5.0,1.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1743,145613,72171,3.5,1487966586000,3.4909527,,,4.0,3.0,4.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1744,145613,139385,3.5,1487605162000,3.7496226,1.0,,4.0,2.0,2.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1745,145950,41889,4.0,1488003437000,3.4641888,5.0,,4.0,5.0,4.0,3.0,5.0,4.0,3,False,True,True,False,False,False,False,False,4.0
1746,145950,122035,3.5,1484804716000,3.5395365,1.0,,3.0,1.0,4.0,4.0,4.0,4.0,6,False,False,False,False,False,False,False,False,3.0
1747,145950,25860,4.0,1485238376000,3.3641002,1.0,,4.0,4.0,4.0,3.0,5.0,5.0,3,False,False,False,False,False,False,False,False,3.5
1748,145950,51638,3.5,1489990522000,3.2689173,4.0,,4.0,5.0,4.0,3.0,5.0,4.0,2,False,True,True,False,False,False,False,False,2.0
1749,145950,68838,4.0,1489643912000,3.458715,2.0,,4.0,4.0,3.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1750,127852,86882,5.0,1489579277000,4.144372,1.0,,5.0,1.0,1.0,1.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1751,127852,166486,4.0,1486194219000,3.756504,1.0,,5.0,1.0,3.0,1.0,5.0,4.0,3,False,False,False,False,False,False,False,False,3.0
1752,127852,114662,4.0,1489579312000,3.6279197,1.0,,4.0,3.0,2.0,1.0,4.0,4.0,2,False,False,False,False,False,False,False,False,2.5
1753,127852,84392,5.0,1484226294000,4.012662,5.0,,5.0,5.0,1.0,1.0,5.0,2.0,3,False,True,False,False,False,False,False,False,4.5
1754,127852,96751,5.0,1484226237000,3.608815,5.0,,5.0,5.0,1.0,1.0,5.0,4.0,3,False,True,False,False,False,False,False,False,4.0
1755,123335,166643,3.5,1487475843000,3.448885,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,3.5
1756,123335,159195,3.5,1484534537000,3.4361176,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1757,123335,3706,4.0,1490926562000,3.3423767,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,6,False,False,False,False,False,False,False,False,3.0
1758,123335,587,3.5,1487476201000,3.554143,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1759,123335,165551,3.5,1487475799000,3.285526,1.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3,False,False,False,False,False,False,False,False,4.0
1760,127858,97752,4.0,1485360285000,3.225416,1.0,,4.0,1.0,3.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,3.0
1761,143298,4678,5.0,1490767123000,3.6238608,1.0,1.0,4.0,1.0,4.0,,5.0,3.0,6,False,False,False,False,False,False,False,False,4.0
1762,143298,33463,4.0,1489513716000,3.5556886,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1763,143298,164981,3.5,1489801775000,3.6223261,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1764,143298,159690,3.5,1486853743000,2.9887354,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3,False,False,False,False,False,False,False,False,3.5
1765,143298,162350,3.5,1484960528000,3.5766237,1.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1766,124951,123493,3.5,1489497958000,3.9738412,1.0,,4.0,3.0,4.0,3.0,3.0,3.0,1,False,False,False,False,False,False,False,False,3.5
1767,124951,86244,3.5,1485628259000,3.6579034,2.0,,4.0,5.0,3.0,4.0,3.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1768,124951,115540,4.0,1489321987000,4.1851573,1.0,,5.0,2.0,4.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,3.5
1769,124951,93821,3.5,1490578756000,3.9125638,2.0,,4.0,4.0,4.0,4.0,2.0,4.0,1,False,False,False,False,False,False,False,False,3.0
1770,124951,93212,3.5,1483173254000,3.6880386,2.0,,3.0,5.0,4.0,4.0,4.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1771,130782,115569,3.5,1489915069000,4.018732,5.0,,4.0,3.0,3.0,3.0,4.0,4.0,1,False,False,False,False,False,False,False,False,4.0
1772,130782,157498,4.5,1489931477000,4.0950184,1.0,,3.0,1.0,3.0,4.0,5.0,4.0,3,False,False,False,False,False,False,False,False,3.5
1773,130782,84152,4.0,1489915148000,3.8911052,1.0,,3.0,2.0,3.0,3.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.0
1774,130782,112171,3.5,1489904732000,3.5730197,1.0,,2.0,2.0,3.0,2.0,3.0,2.0,4,False,False,False,False,False,False,False,False,3.5
1775,130782,122922,4.0,1489915232000,3.6461487,2.0,,3.0,4.0,4.0,3.0,5.0,4.0,3,False,False,False,False,False,False,False,False,4.0
1776,150907,165549,4.0,1487046447000,3.1310256,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1777,201666,162414,5.0,1487315636000,4.1212273,2.0,,4.0,3.0,4.0,2.0,5.0,4.0,3,False,False,False,False,False,False,False,False,4.5
1778,108657,164909,5.0,1484458871000,4.3920474,1.0,,4.0,4.0,5.0,,5.0,4.0,3,False,False,False,False,False,False,False,False,4.5
1779,108657,166461,4.0,1484458879000,4.233857,1.0,,4.0,3.0,2.0,3.0,4.0,3.0,3,False,False,False,False,False,False,False,False,4.0
1780,143054,8752,3.5,1484150331000,3.2710004,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3,False,False,False,False,True,True,True,False,3.0
1781,143054,25923,3.5,1488934036000,3.2880383,,4.0,4.0,3.0,2.0,2.0,4.0,4.0,7,False,False,False,False,False,False,False,False,3.5
1782,143054,7941,3.5,1488589043000,3.8177874,5.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,2,True,True,False,False,True,True,False,False,2.5
1783,143054,7944,4.0,1489155164000,3.2656538,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2,False,False,False,False,False,False,False,False,4.5
1784,143054,8330,3.5,1488934002000,3.0758278,5.0,4.0,5.0,1.0,1.0,1.0,5.0,3.0,2,False,False,False,False,False,False,False,False,4.5
1785,201672,118880,4.0,1488047918000,4.3559594,5.0,,5.0,5.0,5.0,2.0,5.0,5.0,5,False,True,True,False,False,False,False,False,4.5
1786,201672,65130,3.5,1486629043000,3.6405554,2.0,,5.0,2.0,4.0,3.0,3.0,2.0,3,False,False,False,False,False,False,False,False,2.5
1787,201672,110669,4.0,1484469469000,4.404141,3.0,,3.0,5.0,3.0,3.0,5.0,5.0,5,False,False,False,False,False,False,False,False,3.5
1788,201672,158972,4.5,1486965000000,4.2410064,4.0,,5.0,5.0,5.0,3.0,5.0,5.0,2,False,True,True,False,False,False,False,False,4.0
1789,201672,90430,3.5,1486629022000,3.9514182,1.0,,4.0,5.0,5.0,4.0,4.0,5.0,4,False,False,False,False,False,False,False,False,2.5
1790,157411,106881,4.0,1485261487000,1.8029666,1.0,1.0,3.0,4.0,4.0,5.0,5.0,2.0,4,False,False,False,False,False,False,False,False,4.0
1791,157411,144066,4.0,1488448897000,3.524353,2.0,1.0,2.0,3.0,3.0,5.0,5.0,2.0,3,False,False,False,False,False,False,False,False,5.0
1792,157411,130842,3.5,1487702789000,3.5665457,1.0,1.0,4.0,1.0,3.0,2.0,5.0,2.0,5,False,False,False,False,False,False,False,False,2.0
1793,157411,157359,4.0,1487702303000,3.4879737,2.0,1.0,3.0,5.0,2.0,1.0,5.0,1.0,3,False,False,False,False,False,False,False,False,4.5
1794,157411,115471,3.5,1487702817000,3.282449,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,5,False,False,False,False,False,False,False,False,4.5
1795,107868,4041,4.0,1485960353000,3.8507185,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2,False,False,False,False,False,False,False,False,3.5
1796,107868,68347,4.5,1488270362000,4.238319,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,2,False,False,False,False,False,False,False,False,4.0
1797,107868,166568,4.0,1489473328000,3.8875647,1.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,2,False,False,False,False,False,False,False,False,4.0
1798,107868,133593,4.0,1486990851000,3.5838752,1.0,,4.0,4.0,4.0,3.0,4.0,3.0,2,False,False,False,False,False,False,False,False,4.0
1799,206808,116897,5.0,1490453967000,4.416975,2.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3,False,False,False,False,False,False,False,False,4.5
1800,206808,2692,5.0,1489333581000,4.6066527,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,6,False,False,False,False,False,False,False,False,4.0
